"task_id","pair_id","input_shape","output_shape","input_colors","output_colors","recoloration","rotation_90","rotation_180","rotation_270","flip_horizontal","flip_vertical","transpose","repetition","padding","translation","tiled_subgrid","partial_symetry","pattern_checkerboard","pattern_horizontal_stripes","pattern_vertical_stripes","pattern_uniform_blocks","shape_based_recoloration"
"14754a24",0,"[14, 15]","[14, 15]","[0, 4, 5]","[0, 2, 4, 5]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"14754a24",1,"[18, 16]","[18, 16]","[0, 4, 5]","[0, 2, 4, 5]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"14754a24",2,"[14, 15]","[14, 15]","[0, 4, 5]","[0, 2, 4, 5]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"14754a24",3,"[18, 19]","[18, 19]","[0, 4, 5]","[0, 2, 4, 5]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"1478ab18",0,"[8, 8]","[8, 8]","[5, 7]","[5, 7, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"1478ab18",1,"[8, 8]","[8, 8]","[5, 7]","[5, 7, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"1478ab18",2,"[8, 8]","[8, 8]","[5, 7]","[5, 7, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"14b8e18c",0,"[10, 10]","[10, 10]","[6, 7]","[2, 6, 7]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"14b8e18c",1,"[10, 10]","[10, 10]","[6, 7]","[2, 6, 7]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"14b8e18c",2,"[10, 10]","[10, 10]","[7, 8]","[2, 7, 8]",True,False,False,False,False,False,False,False,False,False,False,"horizontal_half",False,False,False,False,True
"150deff5",0,"[8, 10]","[8, 10]","[0, 5]","[0, 2, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"150deff5",1,"[9, 11]","[9, 11]","[0, 5]","[0, 2, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"150deff5",2,"[8, 9]","[8, 9]","[0, 5]","[0, 2, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"15113be4",0,"[23, 23]","[23, 23]","[0, 1, 4, 6]","[0, 1, 4, 6]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"15113be4",1,"[23, 23]","[23, 23]","[0, 1, 4, 8]","[0, 1, 4, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"15113be4",2,"[23, 23]","[23, 23]","[0, 1, 3, 4]","[0, 1, 3, 4]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"15660dd6",0,"[19, 19]","[5, 17]","[0, 1, 2, 3, 5, 6, 7, 8, 9]","[3, 5, 6, 7, 8, 9]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"15660dd6",1,"[22, 29]","[6, 27]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 3, 4, 6, 7, 8, 9]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"15663ba9",0,"[12, 15]","[12, 15]","[0, 8]","[0, 2, 4, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"15663ba9",1,"[13, 13]","[13, 13]","[0, 3]","[0, 2, 3, 4]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"15663ba9",2,"[14, 16]","[14, 16]","[0, 1]","[0, 1, 2, 4]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"15696249",0,"[3, 3]","[9, 9]","[1, 2, 6]","[0, 1, 2, 6]",True,False,False,False,False,False,False,False,True,True,False,"",False,False,False,False,False
"15696249",1,"[3, 3]","[9, 9]","[2, 3, 4]","[0, 2, 3, 4]",True,False,False,False,False,False,False,False,True,True,False,"",False,True,False,False,False
"15696249",2,"[3, 3]","[9, 9]","[1, 3, 6]","[0, 1, 3, 6]",True,False,False,False,False,False,False,False,True,True,False,"",False,False,False,False,False
"15696249",3,"[3, 3]","[9, 9]","[3, 4, 6]","[0, 3, 4, 6]",True,False,False,False,False,False,False,False,True,True,False,"",False,False,True,False,False
"17829a00",0,"[16, 16]","[16, 16]","[7, 8, 9]","[7, 8, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"17829a00",1,"[16, 16]","[16, 16]","[2, 5, 7]","[2, 5, 7]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"178fcbfb",0,"[10, 8]","[10, 8]","[0, 1, 2, 3]","[0, 1, 2, 3]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"178fcbfb",1,"[9, 9]","[9, 9]","[0, 1, 2, 3]","[0, 1, 2, 3]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"178fcbfb",2,"[10, 11]","[10, 11]","[0, 1, 2, 3]","[0, 1, 2, 3]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"17b80ad2",0,"[12, 12]","[12, 12]","[0, 3, 4, 5, 6, 7, 8]","[0, 3, 4, 5, 6, 7, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"17b80ad2",1,"[13, 13]","[13, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0, 1, 2, 3, 4, 5, 6, 7, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"17b80ad2",2,"[7, 7]","[7, 7]","[0, 5, 6]","[0, 5, 6]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"17b80ad2",3,"[17, 17]","[17, 17]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"17b866bd",0,"[16, 21]","[16, 21]","[0, 4, 8]","[0, 4, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"17b866bd",1,"[16, 16]","[16, 16]","[0, 1, 4, 7, 8]","[0, 1, 4, 7, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"17cae0c1",0,"[3, 9]","[3, 9]","[0, 5]","[1, 3, 6]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"17cae0c1",1,"[3, 9]","[3, 9]","[0, 5]","[1, 4, 9]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"17cae0c1",2,"[3, 9]","[3, 9]","[0, 5]","[3, 4, 6]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"17cae0c1",3,"[3, 9]","[3, 9]","[0, 5]","[3, 4, 9]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"18286ef8",0,"[12, 12]","[12, 12]","[0, 2, 4, 5, 6, 7, 8, 9]","[0, 2, 4, 5, 7, 8, 9]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"18286ef8",1,"[8, 8]","[8, 8]","[0, 1, 3, 4, 5, 6, 7, 9]","[0, 1, 3, 4, 5, 7, 9]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"18286ef8",2,"[15, 15]","[15, 15]","[0, 1, 2, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 4, 5, 7, 8, 9]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"182e5d0f",0,"[12, 12]","[12, 12]","[0, 3, 5, 7]","[0, 3, 5, 7]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"182e5d0f",1,"[9, 9]","[9, 9]","[0, 3, 5, 7]","[0, 3, 5, 7]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"182e5d0f",2,"[13, 13]","[13, 13]","[0, 3, 5, 7]","[0, 3, 5, 7]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"18419cfa",0,"[18, 17]","[18, 17]","[0, 2, 8]","[0, 2, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"18419cfa",1,"[16, 22]","[16, 22]","[0, 2, 8]","[0, 2, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"18419cfa",2,"[24, 16]","[24, 16]","[0, 2, 8]","[0, 2, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"18447a8d",0,"[13, 11]","[13, 11]","[1, 3, 7, 8, 9]","[1, 3, 7, 8, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"18447a8d",1,"[9, 11]","[9, 11]","[2, 7, 8, 9]","[2, 7, 8, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"18447a8d",2,"[17, 11]","[17, 11]","[2, 3, 4, 6, 7, 8]","[2, 3, 4, 6, 7, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"184a9768",0,"[20, 22]","[20, 22]","[0, 1, 2, 3, 4, 5, 8]","[0, 1, 2, 3, 4, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"184a9768",1,"[21, 23]","[21, 23]","[0, 1, 2, 3, 4, 5, 6, 8]","[0, 1, 2, 3, 4, 6, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"184a9768",2,"[20, 20]","[20, 20]","[0, 1, 2, 3, 4, 5, 8]","[0, 1, 2, 3, 4, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"195ba7dc",0,"[5, 13]","[5, 6]","[0, 2, 7]","[0, 1]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"195ba7dc",1,"[5, 13]","[5, 6]","[0, 2, 7]","[0, 1]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"195ba7dc",2,"[5, 13]","[5, 6]","[0, 2, 7]","[0, 1]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"195ba7dc",3,"[5, 13]","[5, 6]","[0, 2, 7]","[0, 1]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"1990f7a8",0,"[17, 19]","[7, 7]","[0, 2]","[0, 2]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"1990f7a8",1,"[23, 23]","[7, 7]","[0, 2]","[0, 2]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"1990f7a8",2,"[17, 16]","[7, 7]","[0, 2]","[0, 2]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"19bb5feb",0,"[16, 15]","[2, 2]","[0, 1, 2, 3, 8]","[0, 1, 2, 3]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"19bb5feb",1,"[13, 15]","[2, 2]","[0, 2, 3, 8]","[0, 2, 3]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"19bb5feb",2,"[14, 16]","[2, 2]","[0, 3, 4, 5, 8]","[0, 3, 4, 5]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"1a07d186",0,"[15, 14]","[15, 14]","[0, 1, 2, 4]","[0, 1, 2]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"1a07d186",1,"[18, 19]","[18, 19]","[0, 2, 3, 4]","[0, 3, 4]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"1a07d186",2,"[15, 16]","[15, 16]","[0, 1, 8]","[0, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"1a244afd",0,"[16, 16]","[16, 16]","[1, 6, 8]","[1, 7, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"1a244afd",1,"[10, 10]","[10, 10]","[1, 6, 8]","[1, 7, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"1a244afd",2,"[8, 8]","[8, 8]","[1, 6, 8]","[1, 7, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"1a2e2828",0,"[11, 12]","[1, 1]","[0, 1, 2, 3, 4, 5]","[1]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"1a2e2828",1,"[9, 11]","[1, 1]","[0, 3, 4, 6, 8]","[8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"1a2e2828",2,"[11, 11]","[1, 1]","[0, 1, 2, 4, 6, 8]","[6]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"1a2e2828",3,"[3, 3]","[1, 1]","[0, 1, 3]","[3]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"1a2e2828",4,"[8, 12]","[1, 1]","[0, 2, 3, 6, 8]","[6]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"1a6449f1",0,"[21, 23]","[8, 10]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 3, 4, 5, 6, 7, 8, 9]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"1a6449f1",1,"[19, 13]","[6, 7]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 4, 5, 6, 7, 8, 9]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"1a6449f1",2,"[22, 21]","[4, 5]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 4, 5, 6, 9]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"1acc24af",0,"[12, 12]","[12, 12]","[0, 1, 5]","[0, 1, 2, 5]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"1acc24af",1,"[12, 12]","[12, 12]","[0, 1, 5]","[0, 1, 2, 5]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"1acc24af",2,"[12, 12]","[12, 12]","[0, 1, 5]","[0, 1, 2, 5]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"1acc24af",3,"[12, 12]","[12, 12]","[0, 1, 5]","[0, 1, 2, 5]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"1b2d62fb",0,"[5, 7]","[5, 3]","[0, 1, 9]","[0, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"1b2d62fb",1,"[5, 7]","[5, 3]","[0, 1, 9]","[0, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"1b2d62fb",2,"[5, 7]","[5, 3]","[0, 1, 9]","[0, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"1b2d62fb",3,"[5, 7]","[5, 3]","[0, 1, 9]","[0, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"1b2d62fb",4,"[5, 7]","[5, 3]","[0, 1, 9]","[0, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"1b59e163",0,"[18, 18]","[18, 18]","[1, 3, 4, 5, 6]","[1, 3, 4, 6]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"1b59e163",1,"[18, 18]","[18, 18]","[1, 2, 3, 4, 5, 8]","[1, 2, 3, 4, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"1b60fb0c",0,"[10, 10]","[10, 10]","[0, 1]","[0, 1, 2]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"1b60fb0c",1,"[10, 10]","[10, 10]","[0, 1]","[0, 1, 2]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"1b60fb0c",2,"[10, 10]","[10, 10]","[0, 1]","[0, 1, 2]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"1b8318e3",0,"[15, 15]","[15, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"1b8318e3",1,"[10, 10]","[10, 10]","[0, 2, 3, 4, 5, 6, 7, 8]","[0, 2, 3, 4, 5, 6, 7, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"1b8318e3",2,"[15, 15]","[15, 15]","[0, 1, 5, 6, 8, 9]","[0, 1, 5, 6, 8, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"1be83260",0,"[27, 15]","[23, 11]","[0, 1, 2, 3, 4]","[1, 2, 3, 4]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"1be83260",1,"[17, 19]","[11, 11]","[0, 1, 2, 4, 8]","[1, 2, 4, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"1bfc4729",0,"[10, 10]","[10, 10]","[0, 1, 4]","[0, 1, 4]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"1bfc4729",1,"[10, 10]","[10, 10]","[0, 6, 7]","[0, 6, 7]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"1c02dbbe",0,"[15, 15]","[15, 15]","[0, 3, 4, 5]","[0, 3, 4, 5]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"1c02dbbe",1,"[15, 15]","[15, 15]","[0, 2, 5]","[0, 2, 5]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"1c02dbbe",2,"[15, 15]","[15, 15]","[0, 1, 4, 5, 6]","[0, 1, 4, 5, 6]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"1c0d0a4b",0,"[9, 13]","[9, 13]","[0, 8]","[0, 2]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"1c0d0a4b",1,"[5, 13]","[5, 13]","[0, 8]","[0, 2]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"1c0d0a4b",2,"[9, 9]","[9, 9]","[0, 8]","[0, 2]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"1c56ad9f",0,"[15, 15]","[15, 15]","[0, 5]","[0, 5]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"1c56ad9f",1,"[15, 14]","[15, 14]","[0, 2]","[0, 2]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"1c56ad9f",2,"[15, 15]","[15, 15]","[0, 8]","[0, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"1c56ad9f",3,"[13, 14]","[13, 14]","[0, 3]","[0, 3]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"1c786137",0,"[13, 16]","[5, 3]","[0, 3, 4, 6, 9]","[0, 3, 6, 9]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"1c786137",1,"[23, 21]","[6, 8]","[0, 1, 2, 3, 5, 8]","[0, 1, 3, 5, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"1c786137",2,"[17, 18]","[8, 10]","[0, 2, 3, 5, 8]","[0, 2, 3, 5]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
